002-0b.fmr
002-0d.fmr
24
50 32
49 31
48 29
46 27
42 23
45 26
44 25
43 24
39 20
40 21
35 17
30 15
33 16
37 19
34 18
16 6
26 9
20 7
29 14
28 11
11 2
13 3
5 1
0 0
