001-1a.fmr
001-1c.fmr
35
0 0
1 1
3 2
7 6
11 10
15 16
1 36
0 16
15 34
34 33
15 32
32 31
30 30
28 28
22 22
16 14
6 5
9 8
4 3
5 4
8 7
10 9
13 12
12 11
14 13
5 3
14 12
14 11
8 8
5 3
12 4
9 5
9 9
6 8
6 7
