004-0c.fmr
004-0d.fmr
31
11 12
12 13
19 17
16 16
20 19
22 21
27 27
25 24
22 29
16 24
12 19
11 16
20 19
22 24
12 16
16 24
11 23
16 22
12 20
16 18
12 15
14 14
10 11
6 6
7 8
8 9
9 10
4 2
3 1
2 0
5 3
