002-0a.fmr
002-0b.fmr
26
42 48
41 47
37 41
37 46
35 42
35 45
34 40
34 40
29 36
27 34
28 37
25 30
26 35
25 30
10 9
11 11
9 7
8 6
12 13
7 5
4 0
6 3
20 23
19 21
4 22
7 21
