005-0b.fmr
005-0c.fmr
58
43 42
42 40
45 43
49 47
50 49
51 51
53 53
59 66
59 65
51 53
42 43
45 49
43 40
50 47
49 51
49 53
42 43
50 40
43 47
45 43
43 52
43 48
43 44
44 41
41 39
40 38
38 37
39 35
37 34
37 38
21 19
18 15
16 10
13 8
10 5
3 1
2 0
4 2
5 3
8 6
11 7
14 9
9 4
15 11
17 14
20 16
15 21
11 23
8 24
9 22
11 18
11 20
8 12
2 16
13 14
11 11
10 16
9 9
