006-0b.fmr
006-0c.fmr
20
18 19
17 20
16 18
15 17
15 18
14 15
11 11
9 9
11 13
9 12
9 10
8 8
6 6
6 7
4 4
4 5
3 3
2 2
1 1
0 0
