013-2a.fmr
013-2d.fmr
47
0 0
1 1
2 2
4 4
3 3
5 5
10 9
8 10
12 11
13 14
6 8
7 13
11 15
9 12
14 17
16 19
17 20
20 24
23 27
22 25
24 26
15 16
18 21
21 23
26 23
25 21
28 21
15 21
22 17
20 20
17 17
18 16
7 13
9 14
13 10
12 5
10 2
4 0
3 1
8 3
6 9
8 8
13 8
3 1
3 2
6 3
7 1
