012-2b.fmr
012-2c.fmr
35
2 0
3 1
4 2
5 3
8 6
9 7
12 11
10 8
14 12
11 9
6 5
7 4
13 10
16 14
15 13
18 15
21 20
20 19
18 22
16 20
13 15
6 14
15 14
13 15
6 16
13 14
7 13
10 4
8 12
7 9
5 8
3 7
2 3
4 7
3 3
