006-3a.fmr
006-3d.fmr
23
26 24
24 23
24 25
24 22
22 20
22 21
18 15
17 12
15 11
16 14
15 16
16 17
15 17
13 9
13 10
12 8
11 7
10 4
9 5
8 3
7 2
5 0
5 1
