012-1a.fmr
012-1d.fmr
28
0 0
1 1
3 3
2 2
4 5
7 8
5 6
9 9
8 10
6 7
10 11
13 15
17 19
7 10
4 9
5 7
3 5
6 7
10 10
7 7
7 12
6 13
4 10
2 6
2 7
4 6
3 6
2 7
