011-1c.fmr
011-1d.fmr
37
23 24
19 22
15 17
5 8
2 4
0 2
1 3
4 5
14 13
21 20
28 28
19 8
23 22
0 3
0 3
24 25
4 4
2 17
19 20
21 2
0 3
4 4
2 3
1 5
14 13
4 2
0 4
2 5
1 13
0 5
2 5
1 5
8 10
7 9
1 5
1 7
3 6
