006-2b.fmr
006-2d.fmr
35
23 23
29 29
34 29
28 28
30 30
28 28
29 29
23 23
23 23
23 23
26 26
25 25
24 24
22 22
21 21
20 20
18 19
19 18
16 16
17 17
15 15
12 11
13 12
11 10
11 10
10 9
8 8
5 5
4 4
0 0
1 1
1 1
0 0
3 3
2 2
