012-2a.fmr
012-2c.fmr
34
2 0
3 1
5 2
4 3
8 6
9 7
12 11
10 8
7 5
6 4
13 10
11 9
14 12
18 16
20 18
7 18
14 21
13 23
6 16
11 16
13 19
7 19
7 14
7 13
11 15
6 13
9 11
3 3
2 2
5 6
4 7
3 8
3 4
2 5
