002-1a.fmr
002-1b.fmr
27
21 41
19 38
29 49
20 43
24 45
30 50
26 46
13 36
10 31
12 35
17 37
16 40
22 44
27 47
31 47
33 37
31 36
33 35
27 46
14 33
7 27
3 15
0 11
2 14
6 25
4 17
1 10
